pair,symbol,live_rows,reference_rows,live_first,live_last,reference_first,reference_last,overlap_rows,first_overlap_ts,last_overlap_ts,_mismatch_examples_ref
hourly_live_vs_nested_execution_1m_aggregate,STX/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SUI/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SUN/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SUPER/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SUSHI/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SWARMS/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SXT/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SYN/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SYRUP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,T/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TAIKO/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TAO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,THETA/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TIA/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TLM/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TNSR/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TON/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TRB/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TRU/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TRUMP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TRX/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TSLAX/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,TURBO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,UMA/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,UNI/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,UNITAS/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,USDC/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,USDT/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,USUAL/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,VELO/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,VET/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,VINE/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,VIRTUAL/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,W/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,WIF/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,WLD/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,WLFI/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,WOO/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XAUT/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XCN/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XLM/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XMR/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XPL/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XRP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XTZ/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,XVS/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,YFI/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,YGG/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZBT/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZEC/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZEN/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZEREBRO/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZETA/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZIG/USD:USD,664,0,2026-05-01T00:00:00+00:00,2026-05-29T15:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZIL/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZK/USD:USD,692,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZRO/USD:USD,699,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ZRX/USD:USD,691,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
