key_a,key_b,pair_retrieval_score,containment_score,overlap_coeff,jaccard,behavior_similarity,fold_similarity,child_candidate_name,child_selection_score,child_mean_net_ret,child_std_net_ret,child_sharpe,child_mean_ic,child_positive_fold_fraction,better_parent_name,parent_selection_score,parent_mean_net_ret,parent_std_net_ret,parent_sharpe,parent_mean_ic,worse_parent_name,worse_parent_std_net_ret,composite_selection_score,parent_a_selection_score,parent_b_selection_score,accept_merge,decision,decision_reason,ridge_mean_net_ret,ridge_positive_fold_fraction
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_bot60==0),(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top60==1),1.0,1.0,1.0,1.0,1.0,1.0,parent_b_only,0.0018142585070092003,0.0016519002383574843,0.018509190902113913,0.08924756609262821,0.020328380777647412,0.8,parent_a_only,0.0018142585070092003,0.0016519002383574843,0.018509190902113913,0.08924756609262821,0.020328380777647412,parent_b_only,0.018509190902113913,-0.0,0.0018142585070092003,0.0018142585070092003,False,keep_parent_b,composite_lost_to_parent,-0.00035673193633556366,0.5
(*)|(LOC_01_AboveEMA==1)|(reg_bollinger_band_width_ts_top70==0&reg_price_lt_ema200_ts_bot20==1),(*)|(LOC_22_AtVWAP_Long==1)|(reg_price_lt_ema200_ts_top20==0),0.751152041280089,0.5325443786982249,0.5325443786982249,0.33613445378151263,0.9921395021327828,0.8554608809042116,parent_a_only,0.00924042213192419,0.004722623457200825,0.02525227442383766,0.18701774651802294,0.049409333092534556,0.8,parent_a_only,0.00924042213192419,0.004722623457200825,0.02525227442383766,0.18701774651802294,0.049409333092534556,parent_b_only,0.028978953137993813,0.006502373646195777,0.00924042213192419,0.0036113835552670052,False,keep_parent_a,composite_lost_to_parent,0.0030318360775709154,0.8
(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top70==1),(*)|(LOC_79_AtSessionLowZone==1)|(reg_trend_persistence_ts_band40_60==0&reg_volume_autocorr_48_ts_bot30==0),0.7511223251603295,0.4757834757834758,0.4757834757834758,0.08174253548702888,0.9995491408190061,0.9486200752482542,parent_b_only,-0.0,-0.0009266667766496539,0.019932940229773523,-0.04648921664178304,-0.014486652632787918,0.2,parent_a_only,-0.0,-0.0016220148605498252,0.021779381856322288,-0.07447478864414943,-0.008286196153172077,parent_b_only,0.019932940229773523,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.00019635407952591776,0.2
(*)|(LOC_23_AtVWAP_Short==1)|(reg_atr_change_rate_ts_band40_60==0&reg_price_lt_ema200_ts_top20==1),(*)|(LOC_81_LowerHalfOfSessionRange==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_top80==0&reg_volume_autocorr_48_ts_top30==0),0.7510844923595849,0.4695767195767196,0.4695767195767196,0.07616391332332118,0.9947603192599784,0.9653874910882697,parent_b_only,0.00534462259304307,0.003213040065020323,0.019550199806690215,0.16434819576221404,0.0325201172319281,0.8,parent_b_only,0.00534462259304307,0.003213040065020323,0.019550199806690215,0.16434819576221404,0.0325201172319281,parent_a_only,0.020738908648490907,0.0,0.0018777271097845517,0.00534462259304307,False,keep_parent_b,composite_lost_to_parent,0.0022282092832028866,0.8
(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_bollinger_band_width_ts_bot60==0&reg_trend_persistence_ts_top80==1),(*)|(LOC_92_InsidePrevDayRange==1)|(reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_top40==1),0.7507630896319165,0.5443645083932853,0.5443645083932853,0.063213589529379,0.9744704790097529,0.8538316686080489,parent_b_only,-0.0,-0.0015183464623987676,0.020624736323952675,-0.0736177393276745,-0.020496986500284226,0.2,parent_a_only,-0.0,-0.0029569885693490503,0.019742738083004953,-0.14977601166144733,-0.02132406287078898,parent_b_only,0.020624736323952675,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.001950427470728755,0.2
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band40_60==0),(*)|(LOC_91_BelowPrevDayLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_return_autocorr_48_ts_top20==1),0.7507394239443104,0.8567839195979899,0.8567839195979899,0.2539091586001489,0.6948330263472088,0.6269470088842094,parent_b_only,0.001894465854841427,0.0013267426518723368,0.019122109562158585,0.06938265088167231,0.027304604692494638,0.8,parent_b_only,0.001894465854841427,0.0013267426518723368,0.019122109562158585,0.06938265088167231,0.027304604692494638,parent_a_only,0.017620249837636947,0.0017431383822219088,0.00045830780872275774,0.001894465854841427,False,keep_parent_b,composite_lost_to_parent,0.0012517478957306595,0.8
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_bollinger_band_width_ts_bot30==1&reg_price_lt_ema200_ts_top40==0&reg_return_autocorr_48_ts_top80==0),(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_price_lt_ema200_ts_top40==0&reg_volume_zscore_48h_ts_bot80==0),0.7506599227315095,0.5012406947890818,0.5012406947890818,0.24815724815724816,0.9958756819155733,0.905355622007003,parent_b_only,0.0033860559529421594,0.005218770261853934,0.02945324666798115,0.17718828490060143,0.0191099313074883,0.8,parent_b_only,0.0033860559529421594,0.005218770261853934,0.02945324666798115,0.17718828490060143,0.0191099313074883,parent_a_only,0.025527208298444747,0.0006032999880398232,0.001078615334845765,0.0033860559529421594,False,keep_parent_b,composite_lost_to_parent,0.002904962794855237,0.6
(*)|(LOC_01_AboveEMA==1)|(reg_bollinger_band_width_ts_top70==0&reg_price_lt_ema200_ts_bot20==1),(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_bollinger_band_width_ts_top70==0&reg_compression_score_ts_bot60==1&reg_price_lt_ema200_ts_band20_80==0),0.7506240464430275,0.5955056179775281,0.5955056179775281,0.1842410196987254,0.993451264963678,0.738444555456146,parent_b_only,0.010491338386860847,0.0054851718377904035,0.020609356090426446,0.2661495979652853,0.039418952600594435,0.8,parent_b_only,0.010491338386860847,0.0054851718377904035,0.020609356090426446,0.2661495979652853,0.039418952600594435,parent_a_only,0.02525227442383766,0.004696800948010872,0.00924042213192419,0.010491338386860847,False,keep_parent_b,composite_lost_to_parent,0.0042709567118436095,0.6
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_bollinger_band_width_ts_bot70==1&reg_compression_score_ts_top60==1&reg_volume_zscore_48h_ts_top80==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_top70==0&reg_compression_score_ts_bot60==0&reg_ema50_gt_ema200_ts_top30==1),0.7505473096225339,0.8194945848375451,0.8194945848375451,0.1407315561066336,0.9912087135846989,0.3376485294809158,parent_a_only,0.0025502457429123293,0.004560223303269595,0.03057265132665634,0.1491602169058046,0.017097358771761655,0.8,parent_a_only,0.0025502457429123293,0.004560223303269595,0.03057265132665634,0.1491602169058046,0.017097358771761655,parent_b_only,0.02122781127691269,0.0001955227979151751,0.0025502457429123293,0.0014251726176287684,False,keep_parent_a,composite_lost_to_parent,0.0005670477752573788,0.4
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_bollinger_band_width_ts_top60==0&reg_price_lt_ema200_ts_top70==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top70==1&reg_return_autocorr_48_ts_top30==1&reg_volume_zscore_48h_ts_top30==1),0.7505133211175236,0.4583333333333333,0.4583333333333333,0.19879518072289157,0.9938493796382067,0.9844340289042459,parent_b_only,-0.0,-0.0012846141558839007,0.015349381230771541,-0.08369159229093753,-0.008489519362367828,0.2,parent_a_only,-0.0,-0.0028556391829624773,0.015547087788581848,-0.18367679026420156,-0.016725074703124836,parent_b_only,0.015349381230771541,-inf,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,,0.0
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_top50==1),(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_volatility_autocorr_48_ts_band40_60==0),0.7505022532876857,0.782312925170068,0.782312925170068,0.46184738955823296,0.9949950770522098,0.3998516553819688,parent_a_only,0.007670232302945219,0.005410345643758774,0.020308124274015425,0.26641286860162655,0.028790772544905474,1.0,parent_a_only,0.007670232302945219,0.005410345643758774,0.020308124274015425,0.26641286860162655,0.028790772544905474,parent_b_only,0.022642052546143532,0.002461021528761732,0.007670232302945219,0.004114253329590944,False,keep_parent_a,composite_lost_to_parent,0.0026755808852612973,0.6
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_bollinger_band_width_ts_top70==0&reg_compression_score_ts_bot60==1&reg_price_lt_ema200_ts_band20_80==0),(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_volume_autocorr_48_ts_band40_60==0),0.7504698274611236,0.8052434456928839,0.8052434456928839,0.07056120774532326,0.7121098401786042,0.6979092993829785,parent_a_only,0.010491338386860847,0.0054851718377904035,0.020609356090426446,0.2661495979652853,0.039418952600594435,0.8,parent_a_only,0.010491338386860847,0.0054851718377904035,0.020609356090426446,0.2661495979652853,0.039418952600594435,parent_b_only,0.020230867341160773,-0.0,0.010491338386860847,-8.56558127086958e-05,False,keep_parent_a,composite_lost_to_parent,-0.000650678901001811,0.2
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_atr_change_rate_ts_top50==1&reg_bollinger_band_width_ts_band25_75==1),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_volume_zscore_48h_ts_top40==0),0.7504195268620318,0.4919786096256685,0.4919786096256685,0.24932249322493225,0.971982256615544,0.9497379021832714,composite_or,0.005846521925088003,0.00493591238046065,0.016306356294080615,0.3026986710852405,0.019314660035100094,0.75,parent_a_only,0.0038123796423265724,0.003200408915290609,0.016707791946828365,0.19155187743992358,0.019902596065769437,parent_b_only,0.01608524424955249,0.005846521925088003,0.0038123796423265724,0.0008555742983201656,False,keep_parent_a,failed_ic_improvement,0.00493591238046065,0.75
(*)|(LOC_46_AtRangeBreakdownZone_Short==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top80==0&reg_volume_autocorr_48_ts_top60==1),(*)|(LOC_73_AtSessionOpen_Short==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_bot80==1&reg_return_autocorr_48_ts_top80==0),0.7504107957812658,0.5041322314049587,0.5041322314049587,0.11090909090909092,0.9998004555643106,0.8944446199189653,parent_b_only,0.0015958786239265784,0.0018963372291182167,0.020768218860030174,0.09130957459081118,0.017477670124718524,0.8,parent_b_only,0.0015958786239265784,0.0018963372291182167,0.020768218860030174,0.09130957459081118,0.017477670124718524,parent_a_only,0.018172836117446422,0.0,0.0010544161711490865,0.0015958786239265784,False,keep_parent_b,composite_lost_to_parent,0.003343779779970646,0.8
(*)|(LOC_79_AtSessionLowZone==1)|(reg_atr_change_rate_ts_top20==1&reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top60==0),(*)|(LOC_79_AtSessionLowZone==1)|(reg_trend_persistence_ts_band40_60==0&reg_volume_autocorr_48_ts_bot30==0),0.750219117883342,0.5012315270935961,0.5012315270935961,0.17977031802120141,0.9976010420646575,0.9015384722873058,parent_b_only,-0.0,-0.0009266667766496539,0.019932940229773523,-0.04648921664178304,-0.014486652632787918,0.2,parent_a_only,-0.0,-0.0020708963391371073,0.019542234390974043,-0.1059702947833637,-0.004322944456199565,parent_b_only,0.019932940229773523,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0011301419464871288,0.2
(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_volume_autocorr_48_ts_top30==1),(*)|(LOC_79_AtSessionLowZone==1)|(reg_atr_change_rate_ts_top20==1&reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top60==0),0.7499816676478794,0.4963054187192118,0.4963054187192118,0.27793103448275863,0.9773489025325347,0.9337582338578947,composite_or,2.0472197345399287e-06,5.881748802494258e-06,0.018082170002162456,0.0003252789240335013,0.006293736185407082,0.6,parent_a_only,-0.0,-0.002556996897328645,0.019360215589404105,-0.13207481525815734,-0.017775545211523795,parent_b_only,0.019542234390974043,2.0472197345399287e-06,-0.0,-0.0,True,accepted_composite,accepted,5.881748802494258e-06,0.6
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_return_autocorr_48_ts_band25_75==1&reg_volatility_autocorr_48_ts_top80==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_volatility_autocorr_48_ts_top40==1),0.7499256760517663,0.5524079320113314,0.5524079320113314,0.3466666666666667,0.9996469898468142,0.805792038770492,parent_a_only,-0.0,-0.001364798756549135,0.022466665506362914,-0.06074772227158509,-0.007553377383395944,0.2,parent_a_only,-0.0,-0.001364798756549135,0.022466665506362914,-0.06074772227158509,-0.007553377383395944,parent_b_only,0.020858424343168737,-0.0,-0.0,-3.3906294511415374e-05,False,keep_parent_a,composite_lost_to_parent,-0.0011773342615924776,0.4
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_bot50==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_autocorr_48_ts_top80==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_trend_persistence_ts_top60==1&reg_volume_autocorr_48_ts_top70==1),0.7498656459471112,0.6118721461187214,0.6118721461187214,0.27125506072874495,0.9909873982758176,0.7089078428437655,parent_a_only,0.0037370360014248533,0.0036404485814273357,0.017793727479875086,0.20459167903660014,0.01826582595647168,1.0,parent_a_only,0.0037370360014248533,0.0036404485814273357,0.017793727479875086,0.20459167903660014,0.01826582595647168,parent_b_only,0.02317306585609913,0.0,0.0037370360014248533,0.0035322255947415077,False,keep_parent_a,composite_lost_to_parent,0.0012428590562194586,1.0
(*)|(LOC_02_BelowEMA==1)|(reg_compression_score_ts_bot60==1&reg_price_lt_ema200_ts_band20_80==0),(*)|(LOC_117_AtKCLower==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==0),0.7498489750641815,0.6166666666666667,0.6166666666666667,0.11616954474097331,0.995408923019154,0.6949051926337412,parent_b_only,-0.0,-0.0011132332001579925,0.023125123931095004,-0.04813955607222035,-0.015470789623113955,0.25,parent_a_only,-0.0,-0.0009782225606613792,0.01661451756954193,-0.05887757839292768,-0.009121352582396314,parent_b_only,0.023125123931095004,-inf,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,,0.0
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot40==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_volatility_autocorr_48_ts_top60==1&reg_volume_zscore_48h_ts_top40==0),0.7498344397596575,0.5584045584045584,0.5584045584045584,0.16401673640167364,0.9360441583079081,0.8709565639409355,parent_a_only,0.0007120589111353804,0.0008296585234347731,0.018548667430877686,0.04472874003086891,0.015919494057824186,0.8,parent_a_only,0.0007120589111353804,0.0008296585234347731,0.018548667430877686,0.04472874003086891,0.015919494057824186,parent_b_only,0.015172487497329712,5.6162968581389005e-05,0.0007120589111353804,0.0002983554979596785,False,keep_parent_a,composite_lost_to_parent,0.0006853264640085399,0.8
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top40==1&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_band30_70==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_volatility_autocorr_48_ts_top40==1),0.7495644301411533,0.5923460898502496,0.5923460898502496,0.2148461074230537,0.9942800368367726,0.7388987146300366,parent_a_only,-0.0,-0.0025989499292336403,0.020156668871641158,-0.12893747204877476,-0.008943815248984008,0.2,parent_a_only,-0.0,-0.0025989499292336403,0.020156668871641158,-0.12893747204877476,-0.008943815248984008,parent_b_only,0.020858424343168737,-0.0,-0.0,-3.3906294511415374e-05,False,keep_parent_a,composite_lost_to_parent,-0.0010989641537889837,0.2
(*)|(LOC_79_AtSessionLowZone==1)|(reg_bollinger_band_width_ts_bot70==1&reg_compression_score_ts_bot60==1),(*)|(LOC_79_AtSessionLowZone==1)|(reg_compression_score_ts_top70==0&reg_volatility_autocorr_48_ts_top20==1&reg_volume_autocorr_48_ts_top20==1),0.7495332661558924,0.6431818181818182,0.6431818181818182,0.4101449275362319,0.9375380834908125,0.7153600917073223,parent_b_only,-0.0,-0.0016341266687959432,0.019664726592600344,-0.08309938412318685,-0.028522866953226127,0.2,parent_a_only,-0.0,-0.002042392815928906,0.019864837080240248,-0.10281447603516944,-0.018844017289517404,parent_b_only,0.019664726592600344,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0015805664650542894,0.2
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_price_lt_ema200_ts_band20_80==1&reg_volatility_autocorr_48_ts_band20_80==0),(*)|(LOC_92_InsidePrevDayRange==1)|(reg_trend_persistence_ts_bot80==1&reg_volatility_autocorr_48_ts_bot20==1),0.7494921061160631,0.6289825282631039,0.6289825282631039,0.1826865671641791,0.9836877504179604,0.6853745730891132,parent_b_only,-0.0,-0.001087339880177751,0.021541524305939676,-0.05047645954552702,-0.0017367156278573087,0.2,parent_a_only,-0.0,-0.0014196036718203686,0.01923459433019161,-0.07380471079611414,-0.019773638301179813,parent_b_only,0.021541524305939676,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0012987019639695064,0.2
(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top70==0),(*)|(LOC_79_AtSessionLowZone==1)|(reg_ema20_gt_ema50_ts_top60==0&reg_volume_autocorr_48_ts_top20==1),0.7494609267098036,0.5015552099533437,0.5015552099533437,0.25851703406813625,0.9634914962202821,0.938854533458857,parent_b_only,-0.0,-0.0016495691786985844,0.020280616357922554,-0.08133723105778222,-0.022031449688293736,0.0,parent_a_only,-0.0,-0.0014751935872482137,0.018404795601963998,-0.08015267428945497,-0.016499479081067935,parent_b_only,0.020280616357922554,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.001947944500716403,0.4
(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_bollinger_band_width_ts_bot60==0&reg_trend_persistence_ts_top80==1),(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top20==1&reg_volume_autocorr_48_ts_band30_70==0),0.7492583620648303,0.5443645083932853,0.5443645083932853,0.13674698795180723,0.9686250034919245,0.8548273289610988,parent_b_only,-0.0,-0.0009348939056508243,0.01941343117505312,-0.048157066992474414,-0.01038497695959013,0.2,parent_a_only,-0.0,-0.0029569885693490503,0.019742738083004953,-0.14977601166144733,-0.02132406287078898,parent_b_only,0.01941343117505312,-3.3471615548307318e-06,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0007277090102434158,0.4
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_band40_60==1&reg_bollinger_band_width_ts_band20_80==1),(*)|(LOC_92_InsidePrevDayRange==1)|(reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_top40==1),0.7490395977571198,0.4817073170731707,0.4817073170731707,0.12119662490411659,0.973736904324871,0.9606009351069268,parent_b_only,-0.0,-0.0015183464623987676,0.020624736323952675,-0.0736177393276745,-0.020496986500284226,0.2,parent_a_only,-0.0,-0.0024422966758720576,0.018719202280044554,-0.13047012577430434,-0.025298785463233896,parent_b_only,0.020624736323952675,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0013441038667224348,0.2
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==1&reg_ema20_gt_ema50_ts_top70==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_return_autocorr_48_ts_band25_75==1&reg_volatility_autocorr_48_ts_top80==0),0.7486797752938595,0.7155425219941349,0.7155425219941349,0.1422740524781341,0.9369780984596549,0.5823688434344098,parent_b_only,-0.0,-0.001364798756549135,0.022466665506362914,-0.06074772227158509,-0.007553377383395944,0.2,parent_a_only,-0.0,-0.003527351040975191,0.024451259151101114,-0.14426050696110443,-0.02496707185456857,parent_b_only,0.022466665506362914,-0.0001294917609446602,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0005948205187451094,0.6
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_bot80==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top60==1&reg_price_lt_ema200_ts_top80==0&reg_volatility_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_top80==1),0.7486657388128719,0.6769911504424779,0.6769911504424779,0.22109826589595374,0.9988550496114325,0.5774528249213084,parent_a_only,0.006355849572870263,0.004660837817937136,0.02698470316827297,0.17272147812309735,0.036798258340172925,0.8,parent_a_only,0.006355849572870263,0.004660837817937136,0.02698470316827297,0.17272147812309735,0.036798258340172925,parent_b_only,0.03280779235064983,0.002540777976887373,0.006355849572870263,0.005597504036247987,False,keep_parent_a,composite_lost_to_parent,0.006015058762083451,1.0
(*)|(LOC_113_AtBBLower==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_bot20==0&reg_trend_persistence_ts_top20==1),(*)|(LOC_113_AtBBLower==1)|(reg_price_lt_ema200_ts_top20==1&reg_volume_autocorr_48_ts_band25_75==1),0.748659603565484,0.5965417867435159,0.5965417867435159,0.3743218806509946,0.9768678608686275,0.7486217650812543,parent_b_only,-0.0,-0.001953632780350745,0.019116664491593837,-0.1021952747671967,-0.003318252823057987,0.2,parent_a_only,-0.0,-0.0034440964343957605,0.017390394955873488,-0.19804590080529139,-0.025696667158837526,parent_b_only,0.019116664491593837,-0.00012923548133867202,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.000132197723723948,0.6
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_band40_60==1),(*)|(LOC_91_BelowPrevDayLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_return_autocorr_48_ts_top20==1),0.7486247469013759,1.0,1.0,0.4665629860031104,0.9954158230045866,-0.11372020017906329,parent_a_only,0.0025545625535575065,0.0022001115954481064,0.019396144524216653,0.11343035687846122,0.02252097783924526,0.8,parent_a_only,0.0025545625535575065,0.0022001115954481064,0.019396144524216653,0.11343035687846122,0.02252097783924526,parent_b_only,0.019122109562158585,0.0006648285249099851,0.0025545625535575065,0.001894465854841427,False,keep_parent_a,composite_lost_to_parent,0.0022365266806446014,0.8
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==1&reg_ema20_gt_ema50_ts_top70==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot70==1),0.7485606047791405,0.6539589442815249,0.6539589442815249,0.06311916218511181,0.987099382036249,0.6325970609663187,parent_b_only,-0.0,-0.0017088646767660976,0.018594393879175185,-0.09190214469318857,-0.02635412557864637,0.2,parent_a_only,-0.0,-0.003527351040975191,0.024451259151101114,-0.14426050696110443,-0.02496707185456857,parent_b_only,0.018594393879175185,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0036017087288200854,0.0
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_compression_score_ts_band30_70==1&reg_ema20_gt_ema50_ts_band30_70==1),(*)|(LOC_93_NearPrevDayHigh==1)|(reg_compression_score_ts_bot60==1&reg_ema20_gt_ema50_ts_band30_70==1),0.74848559286507,0.4794520547945205,0.4794520547945205,0.10437375745526839,0.9938536648162161,0.9383042750506838,parent_b_only,-0.0,-0.0020441942237084732,0.02138202842324972,-0.09560338164576197,-0.001625278360840529,0.2,parent_a_only,-0.0,-0.0034312302712351085,0.02071009762585163,-0.16567909689387622,-0.04305991184902633,parent_b_only,0.02138202842324972,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0014453837029577699,0.2
(*)|(LOC_79_AtSessionLowZone==1)|(reg_ema20_gt_ema50_ts_bot50==1&reg_volatility_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_top20==1),(*)|(LOC_79_AtSessionLowZone==1)|(reg_ema20_gt_ema50_ts_top60==0&reg_volume_autocorr_48_ts_top20==1),0.7484693514334058,1.0,1.0,0.6138079827400216,0.9948978381113527,-0.03659784331541801,parent_b_only,-0.0,-0.0016495691786985844,0.020280616357922554,-0.08133723105778222,-0.022031449688293736,0.0,parent_a_only,-0.0,-0.0009514947305433452,0.016938693448901178,-0.05617285261190374,-0.014050485301332256,parent_b_only,0.020280616357922554,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0018396208295598626,0.2
(*)|(LOC_06_StackedBelowAllEMAs==1)|(reg_return_autocorr_48_ts_top60==0&reg_trend_persistence_ts_band25_75==1),(*)|(LOC_117_AtKCLower==1)|(reg_return_autocorr_48_ts_top40==1&reg_volatility_autocorr_48_ts_band40_60==0),0.748419545238196,0.4742616033755274,0.4742616033755274,0.27077812575283067,0.9812461878827977,0.9625118694174772,parent_b_only,-0.0,-0.0007216243480797857,0.019611866772174837,-0.036795291160330576,-0.0043467091225678454,0.2,parent_a_only,-0.0,-0.0009338054223917425,0.020339349284768105,-0.04591127323286877,-0.02160604749984011,parent_b_only,0.019611866772174837,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.00037135805614525453,0.2
(*)|(LOC_71_BelowSessionOpen==1)|(reg_volume_autocorr_48_ts_band25_75==0),(*)|(LOC_73_AtSessionOpen_Short==1)|(reg_bollinger_band_width_ts_top70==1&reg_ema20_gt_ema50_ts_top20==1&reg_volume_autocorr_48_ts_top60==1),0.7481934343878212,0.5704057279236276,0.5704057279236276,0.07478097622027534,0.9792819627918751,0.7909050719385051,parent_b_only,-0.0,-0.001493167842272669,0.02130148746073246,-0.07009688149830856,-0.0036780470270406118,0.2,parent_a_only,-0.0,-0.0014685079077025875,0.02107151262462139,-0.06969162270708003,-0.02534895843231494,parent_b_only,0.02130148746073246,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0011810991214588284,0.4
