timestamp,decision_ts,signal_bar_ts,symbol,side,strategy_id,position_id,trade_id,lifecycle_entry_ts,lifecycle_exit_ts,was_traded,portfolio_decision,portfolio_reject_reason,liquidity_reject_reason,rank_score,rank_percentile,threshold,signal_price,decision_mid,expected_fill_price,realized_entry_price,realized_exit_price,entry_drag_bps,exit_drag_bps,fees_bps,spread_bps,expected_total_entry_friction_bps,exit_reason,holding_bars,oos_expected_net_for_same_policy,realized_net,oos_expected_net_bps,signal_forward_net_bps,decision_mid_forward_net_bps,fill_forward_net_bps,realized_trade_net_bps,primary_horizon_bars,bar_minutes,diagnostic_complete,is_unresolved_trade,unit_warning,live_mark_to_market_signal_outcome,gap_oos_vs_realized_bps,signal_outcome_gap_bps,prediction_or_regime_gap_bps,decision_delay_gap_bps,entry_slippage_bps,entry_execution_gap_bps,extra_fees_funding_borrow_bps,extra_cost_gap_bps,stop_execution_mismatch_bps,exit_policy_execution_gap_bps,candidate_selection_mismatch_bps,selection_gap_bps,gap_explained_bps,residual_model_drift_bps,residual_bps,realized_extra_cost_bps,oos_assumed_cost_bps,oos_selected,strategy_oos_expected_net,strategy_oos_expected_net_bps,deployment_rank_threshold,oos_expectation_source,signal_forward_return_1bar,decision_mid_forward_return_1bar,fill_forward_return_1bar,signal_forward_mfe_1bar,signal_forward_mae_1bar,fill_forward_mfe_1bar,fill_forward_mae_1bar,signal_forward_return_4bar,decision_mid_forward_return_4bar,fill_forward_return_4bar,signal_forward_mfe_4bar,signal_forward_mae_4bar,fill_forward_mfe_4bar,fill_forward_mae_4bar,signal_forward_return_24bar,decision_mid_forward_return_24bar,fill_forward_return_24bar,signal_forward_mfe_24bar,signal_forward_mae_24bar,fill_forward_mfe_24bar,fill_forward_mae_24bar
2026-05-11 20:03:07.485640+00:00,2026-05-11 20:03:07.485640+00:00,2026-05-11 20:03:07.485640+00:00,TWT/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,,,,,False,order_rejected,insufficient_balance,,0.8518355206405784,,0.68,0.5087000131607056,0.5097499999999999,0.5093,0.5093,,0.0,,0.0,17.655713585090965,8.827856792545482,,,0.005013712837050359,,50.13712837050359,-162.44370063828063,-142.13840404320499,-150.8407830881875,,24,60,True,False,,-0.016244370063828062,,212.58082900878424,212.58082900878424,-20.305296595075646,0.0,8.702379044982507,0.0,0.0,0.0,,,,200.9779114586911,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,-0.007801848918100762,-0.0057538933968590555,-0.00663159962142279,0.004343548694581756,-0.009154664759875364,0.0055281228950085914,-0.007986011043460972,-0.011273097233301943,-0.00923230657337848,-0.0101069421046035,0.004343548694581756,-0.014910857348904405,0.0055281228950085914,-0.013748992780727609,-0.016244370063828062,-0.014213840404320499,-0.015084078308818749,0.004343548694581756,-0.03307349816059446,0.0055281228950085914,-0.03193305554085868
2026-05-12 05:02:30.406818+00:00,2026-05-12 05:02:30.406818+00:00,2026-05-12 05:02:30.406818+00:00,ALGO/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260512_053953:244992379,20260512_053953:244992379|enter|entry_placed|2026-05-12T07:02:48.322168|244992380|,2026-05-12 07:02:48.322168+00:00,,True,traded,,,0.8747286938131594,0.8801006966805223,0.74,0.12409999966621399,0.1239,0.1238,0.1238,,0.0,,0.0,16.14205004035559,8.071025020177794,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,-0.018196157763693988,-0.019778433680398444,-0.020569572959106774,-0.00799362120724656,-0.02590264020747468,-0.010391700041415985,-0.02825742573192025,0.007305197554080767,0.005681823631209726,0.0048701353151232585,0.01140995408511336,-0.02590264020747468,0.008964968996900913,-0.02825742573192025,,,,0.03502916165870418,-0.02590264020747468,0.03252707943586364,-0.02825742573192025
2026-05-12 06:02:37.470491+00:00,2026-05-12 06:02:37.470491+00:00,2026-05-12 06:02:37.470491+00:00,UNI/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,,False,portfolio_rejected,symbol_already_active,,0.8547103851485746,,0.58,,,,,,,,0.0,,,,,0.004636239105214675,,46.36239105214675,,,,,24,60,False,False,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
2026-05-12 06:02:37.470491+00:00,2026-05-12 06:02:37.470491+00:00,2026-05-12 06:02:37.470491+00:00,CVX/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260512_053953:23420211,20260512_053953:23420211|enter|entry_placed|2026-05-12T08:02:56.961632|23420214|,2026-05-12 08:02:56.961632+00:00,,True,traded,,,0.9342651166802045,0.9417091114883984,0.74,2.015000104904175,2.0195,2.019,2.019,,0.0,,0.0,4.9517207229506806,2.4758603614753403,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,-0.002475186173044208,-0.0002475153124924523,-0.0004950400673048305,0.01922109602841915,-0.02041799634965724,0.02124431054520448,-0.01847346778967185,-0.0009914997923736735,0.0012394844342924483,0.0009915915191069935,0.01922109602841915,-0.02041799634965724,0.02124431054520448,-0.01847346778967185,,,,0.056079723774331125,-0.02041799634965724,0.058176104860190314,-0.01847346778967185
2026-05-12 07:02:35.138279+00:00,2026-05-12 07:02:35.138279+00:00,2026-05-12 07:02:35.138279+00:00,CVX/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,,,,,False,portfolio_rejected,symbol_already_active,,0.8629276193821596,,0.74,,,,,,,,0.0,,,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
2026-05-12 09:02:29.190936+00:00,2026-05-12 09:02:29.190936+00:00,2026-05-12 09:02:29.190936+00:00,MAV/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,,False,liquidity_rejected,,liquidity_capacity_weight_below_min,0.916673815907826,,0.58,,0.017425,0.01748,0.01748,,0.0,,0.0,63.12769010042984,31.56384505021492,,,0.004636239105214675,,46.36239105214675,,,,,24,60,False,False,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,,0.0307030578596863,0.027459999039189498,,,0.027459999039189498,0.00228828921470825,,-0.0037302760516895184,-0.006864992002327819,,,0.030892466175747257,-0.015446266402368902,,,,,,0.030892466175747257,-0.046910797124323556
2026-05-12 12:03:01.965368+00:00,2026-05-12 12:03:01.965368+00:00,2026-05-12 12:03:01.965368+00:00,ETHFI/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,,,,,False,portfolio_rejected,rank_below_dynamic_threshold,,0.8801006966805223,,0.74,,,,,,,,0.0,,,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
2026-05-12 16:02:48.228395+00:00,2026-05-12 16:02:48.228395+00:00,2026-05-12 16:02:48.228395+00:00,ACH/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,,False,order_rejected,asset_collateral_limit,,0.8707505931638061,,0.58,0.008329999633133411,0.00841,0.00842,0.00842,,0.0,,0.0,23.781212841856025,11.890606420928012,,,0.004636239105214675,,46.36239105214675,,,,,24,60,False,False,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
2026-05-12 16:02:48.228395+00:00,2026-05-12 16:02:48.228395+00:00,2026-05-12 16:02:48.228395+00:00,ACH/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260512_053953:26049880,20260512_053953:26049880|enter|entry_placed|2026-05-12T18:02:54.496432|26049883|,2026-05-12 18:02:54.496432+00:00,,True,traded,,,0.8797213323212201,0.911734285658529,0.74,0.008329999633133411,0.00841,0.00839,0.00839,,0.0,,0.0,23.781212841856025,23.795368325689875,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
2026-05-12 17:02:56.200689+00:00,2026-05-12 17:02:56.200689+00:00,2026-05-12 17:02:56.200689+00:00,ACH/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,,False,portfolio_rejected,symbol_already_active,,0.8547103851485746,,0.58,,,,,,,,0.0,,,,,0.004636239105214675,,46.36239105214675,,,,,24,60,False,False,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
2026-05-12 17:02:56.200689+00:00,2026-05-12 17:02:56.200689+00:00,2026-05-12 17:02:56.200689+00:00,ACH/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,,,,,False,portfolio_rejected,symbol_already_active,,0.8801006966805223,,0.74,,,,,,,,0.0,,,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
