family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,signals_per_day,target_signals_per_day,adaptive_used
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,48,0.4,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.0,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,48,0.4,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",2.5,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,48,0.4,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.0,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,48,0.4,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",3.5,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,48,0.4,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",4.0,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,48,0.4,Class Balance,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",1.5,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,48,0.4,Class Balance,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.0,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,48,0.4,Class Balance,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",2.5,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,48,0.4,Class Balance,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.0,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,48,0.4,Class Balance,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",3.5,1.0,48,1.0,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,48,0.4,Class Balance,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 24, 'min_move_pct': 0.3, 'volume_threshold': 1.5}",4.0,1.0,48,1.0,PASS,1273,3.88,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,12,0.4,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,12,0.7,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,12,1.0,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,24,0.4,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,24,0.7,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,24,1.0,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,48,0.4,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,48,0.7,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",1.5,1.0,48,1.0,PASS,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,12,0.4,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,12,0.7,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,12,1.0,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,24,0.4,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,24,0.7,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,24,1.0,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,48,0.4,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,48,0.7,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.0,1.0,48,1.0,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,12,0.4,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,12,0.7,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,12,1.0,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,24,0.4,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,24,0.7,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,24,1.0,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,48,0.4,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,48,0.7,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",2.5,1.0,48,1.0,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,12,0.4,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,12,0.7,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,12,1.0,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,24,0.4,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,24,0.7,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,24,1.0,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,48,0.4,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,48,0.7,PASS,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.0,1.0,48,1.0,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,12,0.4,Mutual Info,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,12,0.7,Mutual Info,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,12,1.0,Mutual Info,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,24,0.4,Mutual Info,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,24,0.7,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,24,1.0,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,48,0.4,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,48,0.7,PASS,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",3.5,1.0,48,1.0,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,12,0.4,Mutual Info,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,12,0.7,PASS,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,12,1.0,Mutual Info,7317,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,24,0.4,Mutual Info,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,24,0.7,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,24,1.0,PASS,7314,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,48,0.4,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,48,0.7,Mutual Info,7308,22.25,7.5,True
KALMAN_REGIME,"{'Q': 0.0001, 'R': 0.01, 'z': 2.0}",4.0,1.0,48,1.0,Mutual Info,7308,22.25,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,12,0.4,Mutual Info,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,12,0.7,ANOVA,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,12,1.0,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,24,0.4,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,24,0.7,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,24,1.0,PASS,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,48,0.4,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,48,0.7,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},1.5,1.0,48,1.0,PASS,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,12,0.4,Mutual Info,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,12,0.7,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,12,1.0,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,24,0.4,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,24,0.7,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,24,1.0,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,48,0.4,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,48,0.7,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.0,1.0,48,1.0,PASS,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,12,0.4,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,12,0.7,ANOVA,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,12,1.0,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,24,0.4,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,24,0.7,PASS,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,24,1.0,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,48,0.4,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,48,0.7,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},2.5,1.0,48,1.0,PASS,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,12,0.4,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,12,0.7,PASS,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,12,1.0,Mutual Info,3313,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,24,0.4,Mutual Info,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,24,0.7,PASS,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,24,1.0,PASS,3312,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,48,0.4,Mutual Info,3309,10.08,7.5,True
VWAP_CROSS,{'lookback': 12},3.0,1.0,48,0.7,PASS,3309,10.08,7.5,True
