symbol,status,error,dist_vwap_norm_nan_before,dist_vwap_norm_nan_after,tail_asymmetry_q90_q10_atr_norm_nan_before,tail_asymmetry_q90_q10_atr_norm_nan_after,vwap_zone_1d_atr_nan_before,vwap_zone_1d_atr_nan_after,dist_vwap_12_atr_nan_before,dist_vwap_12_atr_nan_after,dist_vwap_24_atr_nan_before,dist_vwap_24_atr_nan_after,dist_vwap_96_atr_nan_before,dist_vwap_96_atr_nan_after,trapped_longs_12_nan_before,trapped_longs_12_nan_after,trapped_longs_24_nan_before,trapped_longs_24_nan_after,trapped_longs_96_nan_before,trapped_longs_96_nan_after,dist_stack_nan_before,dist_stack_nan_after,oi_chg_2h_nan_before,oi_chg_2h_nan_after,oi_chg_4h_nan_before,oi_chg_4h_nan_after,oi_chg_8h_nan_before,oi_chg_8h_nan_after,oi_chg_z_2h_nan_before,oi_chg_z_2h_nan_after,oi_chg_z_4h_nan_before,oi_chg_z_4h_nan_after,oi_chg_z_8h_nan_before,oi_chg_z_8h_nan_after,oi_vel_2h_nan_before,oi_vel_2h_nan_after,oi_vel_4h_nan_before,oi_vel_4h_nan_after,oi_vel_8h_nan_before,oi_vel_8h_nan_after,oi_chg_w_nan_before,oi_chg_w_nan_after
SOL_USD:USD,updated,,0.0,0.0,0.00014268999172398049,0.00014268999172398049,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,1.0,0.1994235324334351
SONIC_USD:USD,updated,,0.7007505493564682,0.7007505493564682,0.6720413230216032,0.6720413230216032,0.6821723124340059,0.6821723124340059,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7007505493564682,0.7422733369481465,0.7422733369481465,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,1.0,0.6790045946177335
SOON_USD:USD,updated,,0.8948089381010816,0.8948089381010816,0.8377614794098341,0.8377614794098341,0.8783425130561342,0.8783425130561342,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.8948089381010816,0.9302816700436631,0.9302816700436631,0.8395879113039011,0.8395879113039011,0.8396449873005908,0.8396449873005908,0.83975913929397,0.83975913929397,0.8395879113039011,0.8395879113039011,0.8396449873005908,0.8396449873005908,0.83975913929397,0.83975913929397,0.8395879113039011,0.8395879113039011,0.8396449873005908,0.8396449873005908,0.83975913929397,0.83975913929397,1.0,0.83975913929397
SPELL_USD:USD,updated,,0.47350246853685685,0.47350246853685685,0.44185382837247794,0.44185382837247794,0.45067206986101993,0.45067206986101993,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.47350246853685685,0.5150823321252247,0.5150823321252247,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,0.44613452812419735,1.0,0.446191604120887
SPK_USD:USD,updated,,0.78097086270369,0.78097086270369,0.7763191689734882,0.7763191689734882,0.7776889928940384,0.7776889928940384,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.78097086270369,0.8220941183185412,0.8220941183185412,0.7781456008675551,0.7781456008675551,0.7782026768642447,0.7782026768642447,0.7783168288576239,0.7783168288576239,0.7781456008675551,0.7781456008675551,0.7782026768642447,0.7782026768642447,0.7783168288576239,0.7783168288576239,0.7781456008675551,0.7781456008675551,0.7782026768642447,0.7782026768642447,0.7783168288576239,0.7783168288576239,1.0,0.7783168288576239
SPX_USD:USD,updated,,0.6451585285808054,0.6451585285808054,0.6453012185725293,0.6453012185725293,0.6451870665791501,0.6451870665791501,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.686766930167518,0.686766930167518,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,1.0,0.6474130304500443
SSV_USD:USD,updated,,0.654033846066037,0.654033846066037,0.6158785422790446,0.6158785422790446,0.6307468394166833,0.6307468394166833,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.654033846066037,0.6847407322850375,0.6847407322850375,0.6177905881681459,0.6177905881681459,0.6178476641648355,0.6178476641648355,0.6179618161582147,0.6179618161582147,0.6177905881681459,0.6177905881681459,0.6178476641648355,0.6178476641648355,0.6179618161582147,0.6179618161582147,0.6177905881681459,0.6177905881681459,0.6178476641648355,0.6178476641648355,0.6179618161582147,0.6179618161582147,1.0,0.6180188921549042
STBL_USD:USD,updated,,0.8823092948260609,0.8823092948260609,0.8369909534545247,0.8369909534545247,0.859764276133672,0.859764276133672,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.8823092948260609,0.9185240147256072,0.9185240147256072,0.8388173853485916,0.8388173853485916,0.8388744613452812,0.8388744613452812,0.8389886133386604,0.8389886133386604,0.8388173853485916,0.8388173853485916,0.8388744613452812,0.8388744613452812,0.8389886133386604,0.8389886133386604,0.8388173853485916,0.8388173853485916,0.8388744613452812,0.8388744613452812,0.8389886133386604,0.8389886133386604,1.0,0.8389886133386604
STG_USD:USD,updated,,0.34082931423189977,0.34082931423189977,0.29394138295139977,0.29394138295139977,0.30398675836876804,0.30398675836876804,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.34082931423189977,0.37324848035158814,0.37324848035158814,0.29582489084215635,0.29582489084215635,0.29588196683884593,0.29588196683884593,0.2959961188322251,0.2959961188322251,0.29582489084215635,0.29582489084215635,0.29588196683884593,0.29588196683884593,0.2959961188322251,0.2959961188322251,0.29582489084215635,0.29582489084215635,0.29588196683884593,0.29588196683884593,0.2959961188322251,0.2959961188322251,1.0,0.2960531948289147
STORJ_USD:USD,updated,,0.08159013726777203,0.08159013726777203,0.07334265574612597,0.07334265574612597,0.07374218772295311,0.07374218772295311,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.08159013726777203,0.12051596701007392,0.12051596701007392,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,1.0,0.1994235324334351
STRK_USD:USD,updated,,0.43754459062241374,0.43754459062241374,0.4376302046174481,0.4376302046174481,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.43754459062241374,0.47912445421078165,0.47912445421078165,0.43965640249992866,0.43965640249992866,0.43971347849661824,0.43971347849661824,0.43982763048999746,0.43982763048999746,0.43965640249992866,0.43965640249992866,0.43971347849661824,0.43971347849661824,0.43982763048999746,0.43982763048999746,0.43965640249992866,0.43965640249992866,0.43971347849661824,0.43971347849661824,0.43982763048999746,0.43982763048999746,1.0,0.43982763048999746
STX_USD:USD,updated,,0.2170029394138295,0.2170029394138295,0.21309323364059246,0.21309323364059246,0.21312177163893725,0.21312177163893725,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2586113410005422,0.2586113410005422,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,0.2156616534916241,1.0,0.21577580548500327
SUI_USD:USD,updated,,0.23663708227504923,0.23663708227504923,0.23629462629491169,0.23629462629491169,0.2361804743015325,0.2361804743015325,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.23663708227504923,0.27824548386176196,0.27824548386176196,0.23817813418566822,0.23817813418566822,0.2382352101823578,0.2382352101823578,0.238349362175737,0.238349362175737,0.23817813418566822,0.23817813418566822,0.2382352101823578,0.2382352101823578,0.238349362175737,0.238349362175737,0.23817813418566822,0.23817813418566822,0.2382352101823578,0.2382352101823578,0.238349362175737,0.238349362175737,1.0,0.2384064381724266
SUN_USD:USD,updated,,0.7064296110270826,0.7064296110270826,0.6048057989212636,0.6048057989212636,0.65500413800976,0.65500413800976,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7064296110270826,0.7465825746982107,0.7465825746982107,0.6068890728004338,0.6068890728004338,0.6069461487971234,0.6069461487971234,0.6070603007905025,0.6070603007905025,0.6068890728004338,0.6068890728004338,0.6069461487971234,0.6069461487971234,0.6070603007905025,0.6070603007905025,0.6068890728004338,0.6068890728004338,0.6069461487971234,0.6069461487971234,0.6070603007905025,0.6070603007905025,1.0,0.6071173767871921
SUPER_USD:USD,updated,,0.4860306498102223,0.4860306498102223,0.48149310807339973,0.48149310807339973,0.4822350960303644,0.4822350960303644,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.4860306498102223,0.5254416255243857,0.5254416255243857,0.4833480779658115,0.4833480779658115,0.48340515396250106,0.48340515396250106,0.4835193059558803,0.4835193059558803,0.4833480779658115,0.4833480779658115,0.48340515396250106,0.48340515396250106,0.4835193059558803,0.4835193059558803,0.4833480779658115,0.4833480779658115,0.48340515396250106,0.48340515396250106,0.4835193059558803,0.4835193059558803,1.0,0.4835193059558803
SUSHI_USD:USD,updated,,0.07154476185040382,0.07154476185040382,0.06854827202420022,0.06854827202420022,0.06931879797950971,0.06931879797950971,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.07154476185040382,0.11044205359436089,0.11044205359436089,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,1.0,0.1994235324334351
SWARMS_USD:USD,updated,,0.7023486772637767,0.7023486772637767,0.6768642447418738,0.6768642447418738,0.6901058759738592,0.6901058759738592,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7023486772637767,0.7433577808852487,0.7433577808852487,0.6788048286293199,0.6788048286293199,0.6788619046260095,0.6788619046260095,0.6789760566193888,0.6789760566193888,0.6788048286293199,0.6788048286293199,0.6788619046260095,0.6788619046260095,0.6789760566193888,0.6789760566193888,0.6788048286293199,0.6788048286293199,0.6788619046260095,0.6788619046260095,0.6789760566193888,0.6789760566193888,1.0,0.6789760566193888
SXT_USD:USD,updated,,0.807967809137867,0.807967809137867,0.7504922804714478,0.7504922804714478,0.7821979966325162,0.7821979966325162,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.807967809137867,0.8398447532890043,0.8398447532890043,0.7523757883622043,0.7523757883622043,0.7524328643588939,0.7524328643588939,0.7525470163522731,0.7525470163522731,0.7523757883622043,0.7523757883622043,0.7524328643588939,0.7524328643588939,0.7525470163522731,0.7525470163522731,0.7523757883622043,0.7523757883622043,0.7524328643588939,0.7524328643588939,0.7525470163522731,0.7525470163522731,1.0,0.7526040923489626
SYN_USD:USD,updated,,0.5729573927684712,0.5729573927684712,0.5631117833395166,0.5631117833395166,0.566964413116064,0.566964413116064,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.5729573927684712,0.6145657943551839,0.6145657943551839,0.5651379812219971,0.5651379812219971,0.5651950572186867,0.5651950572186867,0.5653092092120658,0.5653092092120658,0.5651379812219971,0.5651379812219971,0.5651950572186867,0.5651950572186867,0.5653092092120658,0.5653092092120658,0.5651379812219971,0.5651379812219971,0.5651950572186867,0.5651950572186867,0.5653092092120658,0.5653092092120658,1.0,0.5653092092120658
SYRUP_USD:USD,updated,,0.7742929710910077,0.7742929710910077,0.7482092406038641,0.7482092406038641,0.7644188236637083,0.7644188236637083,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.7742929710910077,0.8159013726777203,0.8159013726777203,0.7500927484946206,0.7500927484946206,0.7501498244913102,0.7501498244913102,0.7502639764846893,0.7502639764846893,0.7500927484946206,0.7500927484946206,0.7501498244913102,0.7501498244913102,0.7502639764846893,0.7502639764846893,0.7500927484946206,0.7500927484946206,0.7501498244913102,0.7501498244913102,0.7502639764846893,0.7502639764846893,1.0,0.7503210524813789
S_USD:USD,updated,,0.6659912673725065,0.6659912673725065,0.6651065894238178,0.6651065894238178,0.6649924374304387,0.6649924374304387,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.6659912673725065,0.7075996689592192,0.7075996689592192,0.6669900973145744,0.6669900973145744,0.667047173311264,0.667047173311264,0.6671613253046431,0.6671613253046431,0.6669900973145744,0.6669900973145744,0.667047173311264,0.667047173311264,0.6671613253046431,0.6671613253046431,0.6669900973145744,0.6669900973145744,0.667047173311264,0.667047173311264,0.6671613253046431,0.6671613253046431,1.0,0.6672184013013327
TAO_USD:USD,updated,,0.5253560115293513,0.5253560115293513,0.5253845495276961,0.5253845495276961,0.5253845495276961,0.5253845495276961,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5253560115293513,0.5668502611226849,0.5668502611226849,0.527210981421763,0.527210981421763,0.5272680574184526,0.5272680574184526,0.5273822094118319,0.5273822094118319,0.527210981421763,0.527210981421763,0.5272680574184526,0.5272680574184526,0.5273822094118319,0.5273822094118319,0.527210981421763,0.527210981421763,0.5272680574184526,0.5272680574184526,0.5273822094118319,0.5273822094118319,1.0,0.5273822094118319
TIA_USD:USD,updated,,0.3801546759510288,0.3801546759510288,0.38026882794440797,0.38026882794440797,0.3801832139493736,0.3801832139493736,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.3801546759510288,0.4217345395393967,0.4217345395393967,0.3823806398219229,0.3823806398219229,0.38243771581861247,0.38243771581861247,0.3825518678119917,0.3825518678119917,0.3823806398219229,0.3823806398219229,0.38243771581861247,0.38243771581861247,0.3825518678119917,0.3825518678119917,0.3823806398219229,0.3823806398219229,0.38243771581861247,0.38243771581861247,0.3825518678119917,0.3825518678119917,1.0,0.38260894380868127
TLM_USD:USD,updated,,0.630518535429925,0.630518535429925,0.5095744984446791,0.5095744984446791,0.5764675665648812,0.5764675665648812,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.630518535429925,0.6709854170828458,0.6709854170828458,0.5114294683370908,0.5114294683370908,0.5114865443337804,0.5114865443337804,0.5116006963271597,0.5116006963271597,0.5114294683370908,0.5114294683370908,0.5114865443337804,0.5114865443337804,0.5116006963271597,0.5116006963271597,0.5114294683370908,0.5114294683370908,0.5114865443337804,0.5114865443337804,0.5116006963271597,0.5116006963271597,1.0,0.5116577723238492
TNSR_USD:USD,updated,,0.541080448617334,0.541080448617334,0.5095744984446791,0.5095744984446791,0.5181358979481179,0.5181358979481179,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.541080448617334,0.5826603122057019,0.5826603122057019,0.5115150823321252,0.5115150823321252,0.5115721583288149,0.5115721583288149,0.511686310322194,0.511686310322194,0.5115150823321252,0.5115150823321252,0.5115721583288149,0.5115721583288149,0.511686310322194,0.511686310322194,0.5115150823321252,0.5115150823321252,0.5115721583288149,0.5115721583288149,0.511686310322194,0.511686310322194,1.0,0.511686310322194
TON_USD:USD,updated,,0.48488912987643046,0.48488912987643046,0.48503181986815447,0.48503181986815447,0.48491766787477525,0.48491766787477525,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.48488912987643046,0.5264975314631432,0.5264975314631432,0.4869724037556006,0.4869724037556006,0.48702947975229016,0.48702947975229016,0.4871436317456694,0.4871436317456694,0.4869724037556006,0.4869724037556006,0.48702947975229016,0.48702947975229016,0.4871436317456694,0.4871436317456694,0.4869724037556006,0.4869724037556006,0.48702947975229016,0.48702947975229016,0.4871436317456694,0.4871436317456694,1.0,0.48720070774235896
TRUMP_USD:USD,updated,,0.664935361433749,0.664935361433749,0.665078051425473,0.665078051425473,0.6649638994320939,0.6649638994320939,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.664935361433749,0.7065437630204617,0.7065437630204617,0.66690448331954,0.66690448331954,0.6669615593162296,0.6669615593162296,0.6670757113096087,0.6670757113096087,0.66690448331954,0.66690448331954,0.6669615593162296,0.6669615593162296,0.6670757113096087,0.6670757113096087,0.66690448331954,0.66690448331954,0.6669615593162296,0.6669615593162296,0.6670757113096087,0.6670757113096087,1.0,0.6670757113096087
TRU_USD:USD,updated,,0.501041636939585,0.501041636939585,0.47655603435975,0.47655603435975,0.48143603207671015,0.48143603207671015,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.501041636939585,0.542621500527953,0.542621500527953,0.4786107702405753,0.4786107702405753,0.47866784623726494,0.47866784623726494,0.4787819982306441,0.4787819982306441,0.4786107702405753,0.4786107702405753,0.47866784623726494,0.47866784623726494,0.4787819982306441,0.4787819982306441,0.4786107702405753,0.4786107702405753,0.47866784623726494,0.47866784623726494,0.4787819982306441,0.4787819982306441,1.0,0.4788390742273337
TRX_USD:USD,updated,,0.021089580776804315,0.021089580776804315,0.01929168688108216,0.01929168688108216,0.019348762877771753,0.019348762877771753,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.021089580776804315,0.06207014639993151,0.06207014639993151,0.19916669044833196,0.19916669044833196,0.19922376644502154,0.19922376644502154,0.19933791843840074,0.19933791843840074,0.19916669044833196,0.19916669044833196,0.19922376644502154,0.19922376644502154,0.19933791843840074,0.19933791843840074,0.19916669044833196,0.19916669044833196,0.19922376644502154,0.19922376644502154,0.19933791843840074,0.19933791843840074,1.0,0.19945207043177993
TURBO_USD:USD,updated,,0.5094603464512999,0.5094603464512999,0.5095744984446791,0.5095744984446791,0.5094888844496447,0.5094888844496447,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5094603464512999,0.5510116720413231,0.5510116720413231,0.5114294683370908,0.5114294683370908,0.5114865443337804,0.5114865443337804,0.5116006963271597,0.5116006963271597,0.5114294683370908,0.5114294683370908,0.5114865443337804,0.5114865443337804,0.5116006963271597,0.5116006963271597,0.5114294683370908,0.5114294683370908,0.5114865443337804,0.5114865443337804,0.5116006963271597,0.5116006963271597,1.0,0.5116577723238492
T_USD:USD,updated,,0.6093148026597415,0.6093148026597415,0.4905396535487001,0.4905396535487001,0.5485288661853258,0.5485288661853258,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6093148026597415,0.6478125624268714,0.6478125624268714,0.49239462344111184,0.49239462344111184,0.4924516994378014,0.4924516994378014,0.4925658514311806,0.4925658514311806,0.49239462344111184,0.49239462344111184,0.4924516994378014,0.4924516994378014,0.4925658514311806,0.4925658514311806,0.49239462344111184,0.49239462344111184,0.4924516994378014,0.4924516994378014,0.4925658514311806,0.4925658514311806,1.0,0.4925658514311806
UMA_USD:USD,updated,,0.42704260723152876,0.42704260723152876,0.4198510316486402,0.4198510316486402,0.42059301960560486,0.42059301960560486,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.42704260723152876,0.4686510088182415,0.4686510088182415,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,0.43383465083759026,1.0,0.43383465083759026
UNI_USD:USD,updated,,0.0,0.0,0.00014268999172398049,0.00014268999172398049,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.19910961445164235,0.19910961445164235,0.19916669044833196,0.19916669044833196,0.19928084244171113,0.19928084244171113,0.19910961445164235,0.19910961445164235,0.19916669044833196,0.19916669044833196,0.19928084244171113,0.19928084244171113,0.19910961445164235,0.19910961445164235,0.19916669044833196,0.19916669044833196,0.19928084244171113,0.19928084244171113,1.0,0.19939499443509032
USDC_USD:USD,updated,,0.5721868668131618,0.5721868668131618,0.20013698239205502,0.20013698239205502,0.4467052880910933,0.4467052880910933,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.5721868668131618,0.6126252104677378,0.6126252104677378,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,1.0,0.2039325361719129
USDT_USD:USD,updated,,0.36354556091435747,0.36354556091435747,0.20013698239205502,0.20013698239205502,0.2647184726463286,0.2647184726463286,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.36354556091435747,0.4034131446020376,0.4034131446020376,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,0.20378984618018892,1.0,0.20384692217687853
USUAL_USD:USD,updated,,0.6705573471076739,0.6705573471076739,0.6629947775463029,0.6629947775463029,0.6672754772980223,0.6672754772980223,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.6705573471076739,0.7120515967010074,0.7120515967010074,0.6648497474387146,0.6648497474387146,0.6649068234354042,0.6649068234354042,0.6650209754287835,0.6650209754287835,0.6648497474387146,0.6648497474387146,0.6649068234354042,0.6649068234354042,0.6650209754287835,0.6650209754287835,0.6648497474387146,0.6648497474387146,0.6649068234354042,0.6649068234354042,0.6650209754287835,0.6650209754287835,1.0,0.665078051425473
VELO_USD:USD,updated,,0.7030335892240518,0.7030335892240518,0.6768927827402186,0.6768927827402186,0.6847121942866927,0.6847121942866927,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7030335892240518,0.7443851488256613,0.7443851488256613,0.6787192146342855,0.6787192146342855,0.6787762906309751,0.6787762906309751,0.6788904426243543,0.6788904426243543,0.6787192146342855,0.6787192146342855,0.6787762906309751,0.6787762906309751,0.6788904426243543,0.6788904426243543,0.6787192146342855,0.6787192146342855,0.6787762906309751,0.6787762906309751,0.6788904426243543,0.6788904426243543,1.0,0.6788904426243543
