symbol,status,error,unwind_score_nan_before,unwind_score_nan_after,basis_nan_before,basis_nan_after,basis_pct_nan_before,basis_pct_nan_after,basis_per_atr_nan_before,basis_per_atr_nan_after,basis_stretch_nan_before,basis_stretch_nan_after,basis_vol_nan_before,basis_vol_nan_after,basis_mom_2h_nan_before,basis_mom_2h_nan_after,basis_mom_4h_nan_before,basis_mom_4h_nan_after,basis_mom_8h_nan_before,basis_mom_8h_nan_after,basis_mom_w_nan_before,basis_mom_w_nan_after,basis_fund_div_z_nan_before,basis_fund_div_z_nan_after,basis_funding_div_nan_before,basis_funding_div_nan_after,basis_funding_div_2h_nan_before,basis_funding_div_2h_nan_after,basis_funding_div_4h_nan_before,basis_funding_div_4h_nan_after,basis_funding_div_8h_nan_before,basis_funding_div_8h_nan_after,leverage_build_score_nan_before,leverage_build_score_nan_after,squeeze_prob_nan_before,squeeze_prob_nan_after,basis_adjusted_trend_5h_nan_before,basis_adjusted_trend_5h_nan_after,basis_adjusted_trend_10h_nan_before,basis_adjusted_trend_10h_nan_after,basis_adjusted_trend_self_z_5h_nan_before,basis_adjusted_trend_self_z_5h_nan_after,basis_adjusted_trend_self_z_10h_nan_before,basis_adjusted_trend_self_z_10h_nan_after
SEI_USD:USD,updated,,0.4551472266605798,0.4551472266605798,0.451808947728829,0.451808947728829,0.451808947728829,0.451808947728829,0.451808947728829,0.451808947728829,0.4536920794339192,0.4536920794339192,0.4524651905957544,0.4524651905957544,0.45374914403104316,0.45374914403104316,0.45380620862816706,0.45380620862816706,0.453920337822415,0.453920337822415,0.453920337822415,0.453920337822415,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.4548048390778361,0.454918968272084,0.454918968272084,0.472323670394887,0.472323670394887,0.4519516092216389,0.4519516092216389,0.45209427071444874,0.45209427071444874,0.45383474092672904,0.45383474092672904,0.45397740241953893,0.45397740241953893
SHIB_USD:USD,updated,,0.25736133302898884,0.25736133302898884,0.2550216845469071,0.2550216845469071,0.2550216845469071,0.2550216845469071,0.2550216845469071,0.2550216845469071,0.25690481625199724,0.25690481625199724,0.25567792741383244,0.25567792741383244,0.2569618808491212,0.2569618808491212,0.25701894544624515,0.25701894544624515,0.25713307464049306,0.25713307464049306,0.25713307464049306,0.25713307464049306,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25690481625199724,0.25736133302898884,0.25736133302898884,0.2755364072129651,0.2755364072129651,0.25516434603971694,0.25516434603971694,0.25530700753252683,0.25530700753252683,0.25704747774480713,0.25704747774480713,0.25719013923761697,0.25719013923761697
SNX_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.030015978087194705,0.030015978087194705,0.030015978087194705,0.030015978087194705,0.030015978087194705,0.030015978087194705,0.031899109792284865,0.031899109792284865,0.030672220954120064,0.030672220954120064,0.03195617438940881,0.03195617438940881,0.03201323898653276,0.03201323898653276,0.032127368180780644,0.032127368180780644,0.032127368180780644,0.032127368180780644,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.03204177128509473,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.030158639580004566,0.030158639580004566,0.030301301072814427,0.030301301072814427,0.03204177128509473,0.03204177128509473,0.03218443277790459,0.03218443277790459
SOLV_USD:USD,updated,,0.6844613102031499,0.6844613102031499,0.6822357909153162,0.6822357909153162,0.6822357909153162,0.6822357909153162,0.6822357909153162,0.6822357909153162,0.6841189226204063,0.6841189226204063,0.6828920337822415,0.6828920337822415,0.6841759872175303,0.6841759872175303,0.6842330518146542,0.6842330518146542,0.6843471810089021,0.6843471810089021,0.6843471810089021,0.6843471810089021,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6841189226204063,0.6842615841132161,0.6842615841132161,0.715162063455832,0.715162063455832,0.682378452408126,0.682378452408126,0.6825211139009358,0.6825211139009358,0.6842615841132161,0.6842615841132161,0.684404245606026,0.684404245606026
SOL_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.0,0.0,0.0,0.0,0.0,0.0,0.0018831317050901622,0.0018831317050901622,0.0006562428669253595,0.0006562428669253595,0.0019401963022141063,0.0019401963022141063,0.0019972608993380505,0.0019972608993380505,0.0021113900935859392,0.0021113900935859392,0.0021113900935859392,0.0021113900935859392,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.0019687286007760785,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.00014266149280986077,0.00014266149280986077,0.00028532298561972154,0.00028532298561972154,0.002025793197900023,0.002025793197900023,0.0021684546907098836,0.0021684546907098836
SONIC_USD:USD,updated,,0.6815510157498288,0.6815510157498288,0.6719641634330061,0.6719641634330061,0.6719641634330061,0.6719641634330061,0.6719641634330061,0.6719641634330061,0.6738472951380964,0.6738472951380964,0.6726204062999315,0.6726204062999315,0.6739043597352202,0.6739043597352202,0.6739614243323442,0.6739614243323442,0.6740755535265921,0.6740755535265921,0.6740755535265921,0.6740755535265921,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6812086281670852,0.6788404473864414,0.6788404473864414,0.6924788860990642,0.6924788860990642,0.672106824925816,0.672106824925816,0.6722494864186259,0.6722494864186259,0.6739899566309062,0.6739899566309062,0.674132618123716,0.674132618123716
SOON_USD:USD,updated,,0.8433291485962109,0.8433291485962109,0.8374514950924447,0.8374514950924447,0.8374514950924447,0.8374514950924447,0.8374514950924447,0.8374514950924447,0.8393346267975348,0.8393346267975348,0.83810773795937,0.83810773795937,0.8393916913946587,0.8393916913946587,0.8394487559917827,0.8394487559917827,0.8395628851860306,0.8395628851860306,0.8395628851860306,0.8395628851860306,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8431008902077152,0.8395628851860306,0.8395628851860306,0.8590504451038575,0.8590504451038575,0.8375941565852545,0.8375941565852545,0.8377368180780643,0.8377368180780643,0.8394772882903446,0.8394772882903446,0.8396199497831546,0.8396199497831546
SPELL_USD:USD,updated,,0.4463022141063684,0.4463022141063684,0.441622917142205,0.441622917142205,0.441622917142205,0.441622917142205,0.441622917142205,0.441622917142205,0.44350604884729516,0.44350604884729516,0.4422791600091303,0.4422791600091303,0.44356311344441907,0.44356311344441907,0.443620178041543,0.443620178041543,0.44373430723579094,0.44373430723579094,0.44373430723579094,0.44373430723579094,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.44595982652362476,0.4460739557178726,0.4460739557178726,0.46233736589819674,0.46233736589819674,0.4417655786350148,0.4417655786350148,0.4419082401278247,0.4419082401278247,0.443648710340105,0.443648710340105,0.44379137183291484,0.44379137183291484
SPK_USD:USD,updated,,0.7781328463821046,0.7781328463821046,0.7760214562885186,0.7760214562885186,0.7760214562885186,0.7760214562885186,0.7760214562885186,0.7760214562885186,0.7779045879936087,0.7779045879936087,0.7766776991554439,0.7766776991554439,0.7779616525907327,0.7779616525907327,0.7780187171878566,0.7780187171878566,0.7781328463821046,0.7781328463821046,0.7781328463821046,0.7781328463821046,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7779045879936087,0.7781328463821046,0.7781328463821046,0.7965361789545766,0.7965361789545766,0.7761641177813284,0.7761641177813284,0.7763067792741383,0.7763067792741383,0.7780472494864187,0.7780472494864187,0.7781899109792285,0.7781899109792285
SPX_USD:USD,updated,,0.6472551928783383,0.6472551928783383,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6469128052955946,0.6469128052955946,0.6456859164574298,0.6456859164574298,0.6469698698927185,0.6469698698927185,0.6470269344898425,0.6470269344898425,0.6471410636840904,0.6471410636840904,0.6471410636840904,0.6471410636840904,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6472551928783383,0.6472551928783383,0.6655443962565625,0.6655443962565625,0.6451723350833143,0.6451723350833143,0.6453149965761241,0.6453149965761241,0.6470554667884044,0.6470554667884044,0.6471981282812144,0.6471981282812144
SSV_USD:USD,updated,,0.6178669253595069,0.6178669253595069,0.6156128737731111,0.6156128737731111,0.6156128737731111,0.6156128737731111,0.6156128737731111,0.6156128737731111,0.6174960054782013,0.6174960054782013,0.6162691166400365,0.6162691166400365,0.6175530700753252,0.6175530700753252,0.6176101346724492,0.6176101346724492,0.6177242638666971,0.6177242638666971,0.6177242638666971,0.6177242638666971,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6175245377767633,0.6178669253595069,0.6178669253595069,0.6361561287377311,0.6361561287377311,0.615755535265921,0.615755535265921,0.6158981967587309,0.6158981967587309,0.6176386669710112,0.6176386669710112,0.6177813284638211,0.6177813284638211
STBL_USD:USD,updated,,0.8387925131248574,0.8387925131248574,0.8366811230312714,0.8366811230312714,0.8366811230312714,0.8366811230312714,0.8366811230312714,0.8366811230312714,0.8385642547363615,0.8385642547363615,0.8373373658981967,0.8373373658981967,0.8386213193334855,0.8386213193334855,0.8386783839306095,0.8386783839306095,0.8387925131248574,0.8387925131248574,0.8387925131248574,0.8387925131248574,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8385642547363615,0.8387925131248574,0.8387925131248574,0.8571958456973294,0.8571958456973294,0.8368237845240812,0.8368237845240812,0.8369664460168911,0.8369664460168911,0.8387069162291714,0.8387069162291714,0.8388495777219813,0.8388495777219813
STG_USD:USD,updated,,0.29596553298333717,0.29596553298333717,0.2937400136955033,0.2937400136955033,0.2937400136955033,0.2937400136955033,0.2937400136955033,0.2937400136955033,0.2956231454005935,0.2956231454005935,0.2943962565624287,0.2943962565624287,0.29568020999771744,0.29568020999771744,0.29573727459484134,0.29573727459484134,0.29585140378908925,0.29585140378908925,0.29585140378908925,0.29585140378908925,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.2956231454005935,0.29596553298333717,0.29596553298333717,0.31425473636156126,0.31425473636156126,0.2938826751883132,0.2938826751883132,0.294025336681123,0.294025336681123,0.2957658068934033,0.2957658068934033,0.2959084683862132,0.2959084683862132
STORJ_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.07318534581145857,0.07318534581145857,0.07318534581145857,0.07318534581145857,0.07318534581145857,0.07318534581145857,0.07506847751654873,0.07506847751654873,0.07384158867838393,0.07384158867838393,0.07512554211367267,0.07512554211367267,0.07518260671079662,0.07518260671079662,0.07529673590504452,0.07529673590504452,0.07529673590504452,0.07529673590504452,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.07509700981511071,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.07332800730426843,0.07332800730426843,0.0734706687970783,0.0734706687970783,0.0752111390093586,0.0752111390093586,0.07535380050216846,0.07535380050216846
STRK_USD:USD,updated,,0.43971125313855286,0.43971125313855286,0.4374001369550331,0.4374001369550331,0.4374001369550331,0.4374001369550331,0.4374001369550331,0.4374001369550331,0.43928326866012324,0.43928326866012324,0.43805637982195844,0.43805637982195844,0.4393403332572472,0.4393403332572472,0.43939739785437115,0.43939739785437115,0.439511527048619,0.439511527048619,0.439511527048619,0.439511527048619,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.4394829947500571,0.43971125313855286,0.43971125313855286,0.45811458571102487,0.45811458571102487,0.43754279844784294,0.43754279844784294,0.43768545994065283,0.43768545994065283,0.43942593015293313,0.43942593015293313,0.43956859164574297,0.43956859164574297
STX_USD:USD,updated,,0.21593243551700525,0.21593243551700525,0.2129080118694362,0.2129080118694362,0.2129080118694362,0.2129080118694362,0.2129080118694362,0.2129080118694362,0.21479114357452636,0.21479114357452636,0.21356425473636156,0.21356425473636156,0.21484820817165032,0.21484820817165032,0.21490527276877425,0.21490527276877425,0.21501940196302213,0.21501940196302213,0.21501940196302213,0.21501940196302213,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.2154759187400137,0.21570417712850948,0.21570417712850948,0.233622460625428,0.233622460625428,0.21305067336224606,0.21305067336224606,0.21319333485505593,0.21319333485505593,0.21493380506733623,0.21493380506733623,0.2150764665601461,0.2150764665601461
SUI_USD:USD,updated,,0.23833028988815338,0.23833028988815338,0.23610477060031956,0.23610477060031956,0.23610477060031956,0.23610477060031956,0.23610477060031956,0.23610477060031956,0.23798790230540973,0.23798790230540973,0.23676101346724493,0.23676101346724493,0.23804496690253366,0.23804496690253366,0.2381020314996576,0.2381020314996576,0.2382161606939055,0.2382161606939055,0.2382161606939055,0.2382161606939055,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23798790230540973,0.23833028988815338,0.23833028988815338,0.25661949326637756,0.25661949326637756,0.23624743209312943,0.23624743209312943,0.2363900935859393,0.2363900935859393,0.2381305637982196,0.2381305637982196,0.23827322529102946,0.23827322529102946
SUN_USD:USD,updated,,0.6069675873088336,0.6069675873088336,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.60662519972609,0.60662519972609,0.6053983108879252,0.6053983108879252,0.6066822643232139,0.6066822643232139,0.6067393289203378,0.6067393289203378,0.6068534581145857,0.6068534581145857,0.6068534581145857,0.6068534581145857,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.6069675873088336,0.6069675873088336,0.6252567906870578,0.6252567906870578,0.6048847295138097,0.6048847295138097,0.6050273910066195,0.6050273910066195,0.6067678612188998,0.6067678612188998,0.6069105227117096,0.6069105227117096
SUPER_USD:USD,updated,,0.4833942022369322,0.4833942022369322,0.4812542798447843,0.4812542798447843,0.4812542798447843,0.4812542798447843,0.4812542798447843,0.4812542798447843,0.48313741154987444,0.48313741154987444,0.48191052271170964,0.48191052271170964,0.4831944761469984,0.4831944761469984,0.48325154074412235,0.48325154074412235,0.4833656699383702,0.4833656699383702,0.4833656699383702,0.4833656699383702,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4831659438484364,0.4833942022369322,0.4833942022369322,0.5017975348094043,0.5017975348094043,0.48139694133759414,0.48139694133759414,0.48153960283040403,0.48153960283040403,0.48328007304268433,0.48328007304268433,0.48342273453549417,0.48342273453549417
SUSHI_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.07027505135813741,0.07027505135813741,0.0690481625199726,0.0690481625199726,0.07033211595526136,0.07033211595526136,0.0703891805523853,0.0703891805523853,0.07050330974663319,0.07050330974663319,0.07050330974663319,0.07050330974663319,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.06853458114585712,0.06853458114585712,0.06867724263866697,0.06867724263866697,0.07041771285094728,0.07041771285094728,0.07056037434375713,0.07056037434375713
SWARMS_USD:USD,updated,,0.6788119150878795,0.6788119150878795,0.6765863958000456,0.6765863958000456,0.6765863958000456,0.6765863958000456,0.6765863958000456,0.6765863958000456,0.6784695275051358,0.6784695275051358,0.677242638666971,0.677242638666971,0.6785265921022597,0.6785265921022597,0.6785836566993837,0.6785836566993837,0.6786977858936316,0.6786977858936316,0.6786977858936316,0.6786977858936316,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6784695275051358,0.6788119150878795,0.6788119150878795,0.6971011184661037,0.6971011184661037,0.6767290572928555,0.6767290572928555,0.6768717187856653,0.6768717187856653,0.6786121889979456,0.6786121889979456,0.6787548504907556,0.6787548504907556
SXT_USD:USD,updated,,0.7524252453777677,0.7524252453777677,0.7501997260899338,0.7501997260899338,0.7501997260899338,0.7501997260899338,0.7501997260899338,0.7501997260899338,0.7520828577950239,0.7520828577950239,0.7508559689568591,0.7508559689568591,0.7521399223921479,0.7521399223921479,0.7521969869892718,0.7521969869892718,0.7523111161835198,0.7523111161835198,0.7523111161835198,0.7523111161835198,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7520828577950239,0.7524252453777677,0.7524252453777677,0.7707144487559918,0.7707144487559918,0.7503423875827436,0.7503423875827436,0.7504850490755536,0.7504850490755536,0.7522255192878339,0.7522255192878339,0.7523681807806437,0.7523681807806437
SYN_USD:USD,updated,,0.5651677699155444,0.5651677699155444,0.5628566537320246,0.5628566537320246,0.5628566537320246,0.5628566537320246,0.5628566537320246,0.5628566537320246,0.5647397854371148,0.5647397854371148,0.56351289659895,0.56351289659895,0.5647968500342387,0.5647968500342387,0.5648539146313627,0.5648539146313627,0.5649680438256106,0.5649680438256106,0.5649680438256106,0.5649680438256106,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5649395115270486,0.5651677699155444,0.5651677699155444,0.5835711024880165,0.5835711024880165,0.5629993152248345,0.5629993152248345,0.5631419767176443,0.5631419767176443,0.5648824469299246,0.5648824469299246,0.5650251084227346,0.5650251084227346
SYRUP_USD:USD,updated,,0.7501426614928098,0.7501426614928098,0.7479171422049761,0.7479171422049761,0.7479171422049761,0.7479171422049761,0.7479171422049761,0.7479171422049761,0.7498002739100662,0.7498002739100662,0.7485733850719014,0.7485733850719014,0.7498573385071902,0.7498573385071902,0.7499144031043141,0.7499144031043141,0.7500285322985619,0.7500285322985619,0.7500285322985619,0.7500285322985619,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7498002739100662,0.7501426614928098,0.7501426614928098,0.768431864871034,0.768431864871034,0.7480598036977859,0.7480598036977859,0.7482024651905957,0.7482024651905957,0.749942935402876,0.749942935402876,0.7500855968956859,0.7500855968956859
S_USD:USD,updated,,0.667056608080347,0.667056608080347,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6667142204976033,0.6667142204976033,0.6654873316594385,0.6654873316594385,0.6667712850947273,0.6667712850947273,0.6668283496918512,0.6668283496918512,0.666942478886099,0.666942478886099,0.666942478886099,0.666942478886099,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.667056608080347,0.667056608080347,0.6853458114585711,0.6853458114585711,0.664973750285323,0.664973750285323,0.6651164117781329,0.6651164117781329,0.6668568819904132,0.6668568819904132,0.666999543483223,0.666999543483223
TAO_USD:USD,updated,,0.5272483451266834,0.5272483451266834,0.5251369550330974,0.5251369550330974,0.5251369550330974,0.5251369550330974,0.5251369550330974,0.5251369550330974,0.5270200867381877,0.5270200867381877,0.5257931979000229,0.5257931979000229,0.5270771513353115,0.5270771513353115,0.5271342159324355,0.5271342159324355,0.5272483451266834,0.5272483451266834,0.5272483451266834,0.5272483451266834,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5270200867381877,0.5272483451266834,0.5272483451266834,0.5456516776991555,0.5456516776991555,0.5252796165259074,0.5252796165259074,0.5254222780187172,0.5254222780187172,0.5271627482309975,0.5271627482309975,0.5273054097238074,0.5273054097238074
TIA_USD:USD,updated,,0.3825039945217987,0.3825039945217987,0.3800502168454691,0.3800502168454691,0.3800502168454691,0.3800502168454691,0.3800502168454691,0.3800502168454691,0.3819333485505592,0.3819333485505592,0.3807064597123944,0.3807064597123944,0.38199041314768317,0.38199041314768317,0.38204747774480713,0.38204747774480713,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.382161606939055,0.3825039945217987,0.3825039945217987,0.4007931979000228,0.4007931979000228,0.3801928783382789,0.3801928783382789,0.3803355398310888,0.3803355398310888,0.3820760100433691,0.3820760100433691,0.38221867153617894,0.38221867153617894
TLM_USD:USD,updated,,0.5115555809175987,0.5115555809175987,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.511213193334855,0.511213193334855,0.5099863044966902,0.5099863044966902,0.511270257931979,0.511270257931979,0.511327322529103,0.511327322529103,0.5114414517233509,0.5114414517233509,0.5114414517233509,0.5114414517233509,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.5115555809175987,0.5115555809175987,0.5298447842958228,0.5298447842958228,0.5094727231225747,0.5094727231225747,0.5096153846153846,0.5096153846153846,0.5113558548276649,0.5113558548276649,0.5114985163204748,0.5114985163204748
TNSR_USD:USD,updated,,0.5115555809175987,0.5115555809175987,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.511213193334855,0.511213193334855,0.5099863044966902,0.5099863044966902,0.511270257931979,0.511270257931979,0.511327322529103,0.511327322529103,0.5114414517233509,0.5114414517233509,0.5114414517233509,0.5114414517233509,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.5115555809175987,0.5115555809175987,0.5298447842958228,0.5298447842958228,0.5094727231225747,0.5094727231225747,0.5096153846153846,0.5096153846153846,0.5113558548276649,0.5113558548276649,0.5114985163204748,0.5114985163204748
TON_USD:USD,updated,,0.48707486875142664,0.48707486875142664,0.48479228486646886,0.48479228486646886,0.48479228486646886,0.48479228486646886,0.48479228486646886,0.48479228486646886,0.486675416571559,0.486675416571559,0.4854485277333942,0.4854485277333942,0.48673248116868295,0.48673248116868295,0.4867895457658069,0.4867895457658069,0.48690367496005477,0.48690367496005477,0.48690367496005477,0.48690367496005477,0.486675416571559,0.486675416571559,0.486675416571559,0.486675416571559,0.486675416571559,0.486675416571559,0.486675416571559,0.486675416571559,0.486675416571559,0.486675416571559,0.48707486875142664,0.48707486875142664,0.5053070075325268,0.5053070075325268,0.4849349463592787,0.4849349463592787,0.4850776078520886,0.4850776078520886,0.4868180780643689,0.4868180780643689,0.4869607395571787,0.4869607395571787
TRUMP_USD:USD,updated,,0.666942478886099,0.666942478886099,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6667142204976033,0.6667142204976033,0.6654873316594385,0.6654873316594385,0.6667712850947273,0.6667712850947273,0.6668283496918512,0.6668283496918512,0.666942478886099,0.666942478886099,0.666942478886099,0.666942478886099,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6667142204976033,0.6669139465875371,0.6669139465875371,0.6853458114585711,0.6853458114585711,0.664973750285323,0.664973750285323,0.6651164117781329,0.6651164117781329,0.6668568819904132,0.6668568819904132,0.666999543483223,0.666999543483223
TRU_USD:USD,updated,,0.47874343757133075,0.47874343757133075,0.47631819219356314,0.47631819219356314,0.47631819219356314,0.47631819219356314,0.47631819219356314,0.47631819219356314,0.4782013238986533,0.4782013238986533,0.4769744350604885,0.4769744350604885,0.47825838849577723,0.47825838849577723,0.4783154530929012,0.4783154530929012,0.47842958228714905,0.47842958228714905,0.47842958228714905,0.47842958228714905,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47840104998858707,0.47874343757133075,0.47874343757133075,0.4970326409495549,0.4970326409495549,0.476460853686373,0.476460853686373,0.4766035151791828,0.4766035151791828,0.4783439853914631,0.4783439853914631,0.478486646884273,0.478486646884273
TRX_USD:USD,updated,,0.19941223464962338,0.19941223464962338,0.019116640036521342,0.019116640036521342,0.019116640036521342,0.019116640036521342,0.019116640036521342,0.019116640036521342,0.020999771741611505,0.020999771741611505,0.0197728829034467,0.0197728829034467,0.02105683633873545,0.02105683633873545,0.02111390093585939,0.02111390093585939,0.02122803013010728,0.02122803013010728,0.02122803013010728,0.02122803013010728,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.020999771741611505,0.19941223464962338,0.19941223464962338,0.20183748002739102,0.20183748002739102,0.019259301529331203,0.019259301529331203,0.019401963022141065,0.019401963022141065,0.021142433234421366,0.021142433234421366,0.021285094727231224,0.021285094727231224
TURBO_USD:USD,updated,,0.5115555809175987,0.5115555809175987,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.5093300616297649,0.511213193334855,0.511213193334855,0.5099863044966902,0.5099863044966902,0.511270257931979,0.511270257931979,0.511327322529103,0.511327322529103,0.5114414517233509,0.5114414517233509,0.5114414517233509,0.5114414517233509,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.511213193334855,0.5115555809175987,0.5115555809175987,0.5298447842958228,0.5298447842958228,0.5094727231225747,0.5094727231225747,0.5096153846153846,0.5096153846153846,0.5113558548276649,0.5113558548276649,0.5114985163204748,0.5114985163204748
