,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ret6h,0.0028526846,0.0018424738,0.0044167843,10.0,3.2659864,30.618622,10.33282,6.1433,17.37945,0.003095856,0.0020390942,0.004700285,0.025869938,0.014381314,0.046536338,175.0,0.0,0.0,0.05637381,0.4293629,0.0,0.0,151.5,34.333332,0.13834631,183.0
bars_in_high_vol_state_log_norm_G_VOL_0,0.0021847754,0.00093916635,0.0050824257,6.8333335,2.2669117,20.598263,9.645017,3.9561286,23.51449,0.002503433,0.0011100038,0.005646086,0.024082148,0.010130797,0.057246234,164.0,0.0,0.0,0.036400974,0.47091413,0.0,0.0,133.0,31.833334,0.13774906,184.0
trend_pct_base,0.0017899914,0.0012844721,0.002494464,7.0,3.7416575,13.0958,7.5598497,4.7771335,11.963519,0.0019128275,0.0011556792,0.0031660246,0.019618498,0.017636655,0.021823043,195.0,0.0,0.0,0.02459554,0.4570637,0.0,0.14645457,174.5,32.666668,0.1351162,185.0
ffd_vol_price_corr_10h_06,0.0019983777,0.00091599626,0.004359749,10.833333,2.5440562,46.131493,8.877163,4.20223,18.752905,0.0023477457,0.0010755409,0.005124779,0.023083333,0.015348735,0.03471558,174.0,0.0,0.0,0.030827025,0.4598338,0.0,0.0,144.0,32.5,0.13191332,186.0
vol_compression,0.00255181,0.0011119355,0.0058562155,10.0,3.91578,25.537697,10.47979,4.7089624,23.322762,0.0027954502,0.0012130764,0.006441921,0.027539842,0.015903821,0.04768935,158.0,0.0,0.0,0.047376595,0.4072022,0.0,0.0,109.5,35.666668,0.12785769,187.0
up_vol_6,0.0026890612,0.0013028887,0.0055500134,10.5,3.2532036,33.88967,10.168978,4.906757,21.074633,0.002861259,0.0013829401,0.0059198537,0.025584344,0.011416211,0.057335895,162.0,0.0,0.0,0.051480893,0.36565098,0.0,0.14796442,152.5,38.166668,0.12712546,188.0
comp_to_exp,0.0016674063,0.0009557309,0.0029090238,7.1666665,2.8528738,18.003288,6.779831,4.1495976,11.077245,0.0017669189,0.0010247574,0.0030465773,0.015557899,0.008737729,0.027701503,193.0,0.0,0.0,0.020929813,0.4265928,0.0,0.16111052,172.5,34.5,0.12621513,189.0
range_expansion_ratio_G_VOL_0,0.00396349,0.0023819655,0.0065950803,10.666667,4.8534064,23.44287,14.5955925,8.151857,26.132856,0.0043226923,0.0024540462,0.007614228,0.03875093,0.026969876,0.055678222,141.0,0.0,0.0,0.0895908,0.1468144,0.16666667,0.28562286,85.5,51.333332,0.12525968,190.0
impulse,0.0021900279,0.001079025,0.0044449596,11.0,3.6968455,32.730606,8.701755,3.9739704,19.054127,0.0023409408,0.0011398916,0.0048074783,0.022086559,0.012963215,0.037630796,172.0,0.0,0.0,0.03655804,0.41551247,0.0,0.0,140.0,35.166668,0.12398504,191.0
momentum_accel,0.004216447,0.0019222602,0.00924871,14.666667,4.955356,43.409817,15.432287,6.3610783,37.439487,0.004545291,0.0019742867,0.01046437,0.04188865,0.021813842,0.080437884,111.0,0.0,0.0,0.09715511,0.2797784,0.0,0.0,74.5,43.333332,0.12337991,192.0
ffd_strength_06,0.0022574915,0.0012042591,0.00423187,7.6666665,3.197221,18.384022,8.230024,4.0824404,16.591375,0.002343644,0.0011206659,0.004901253,0.020174846,0.009848637,0.041327998,176.0,0.0,0.0,0.038575437,0.39889196,0.0,0.0,154.5,36.166668,0.12093948,193.0
rsi_slope_G_VOL_0,0.0025026458,0.0013228687,0.0047345865,9.166667,4.0994577,20.49729,10.261579,4.61922,22.796057,0.002735219,0.0013549869,0.005521398,0.026751721,0.015855473,0.045136124,168.0,0.0,0.0,0.045906417,0.37950137,0.0,0.0,130.5,37.333332,0.12012387,194.0
lr_12h,0.0024340055,0.0018027338,0.0032863326,6.8333335,2.7938426,16.713343,8.83681,6.3817296,12.236372,0.00268116,0.0019442904,0.0036972975,0.021316757,0.015164726,0.02996455,187.0,0.0,0.0,0.04385383,0.32409972,0.0,0.28280884,154.0,40.666668,0.11928498,195.0
trend_acceleration,0.0038720008,0.0021160278,0.007085158,11.5,4.0722637,32.475792,13.576711,7.5195484,24.51305,0.00416665,0.002362431,0.007348775,0.034329146,0.018727504,0.06292832,139.0,0.0,0.0,0.08685496,0.25207755,0.0,0.0,117.0,45.0,0.11078961,196.0
impulse_reversal,0.0033739181,0.0026689596,0.004265079,12.0,6.8799224,20.930468,12.826654,10.682067,15.401801,0.0036695863,0.0030493992,0.004415907,0.034454156,0.03357412,0.03535726,178.0,0.0,0.0,0.07196053,0.17174515,0.16666667,0.0,139.0,49.833332,0.10751459,197.0
bars_in_high_vol_state_log_norm,0.0024483122,0.0020062982,0.0029877082,9.0,5.5075707,14.707029,9.84176,7.4233046,13.04813,0.0026517466,0.0020185623,0.0034835492,0.02570705,0.02444488,0.027034389,191.0,0.0,0.0,0.04428165,0.26869807,0.0,0.0,174.0,44.0,0.09152943,198.0
ffd_strength_05,0.0039440603,0.0022228635,0.0069980067,10.166667,5.079917,20.347008,13.262046,7.3842993,23.818354,0.00398425,0.002243112,0.0070768865,0.03395788,0.020388773,0.056557484,143.5,0.0,0.0,0.089009784,0.11357341,0.0,0.0,101.0,53.333332,0.07734873,199.0
ret8h,0.0029925182,0.0019343365,0.00462958,11.0,5.066228,23.883646,11.607282,7.6821804,17.537857,0.0033482956,0.0021592297,0.005192168,0.030980954,0.022262655,0.04311343,171.0,0.0,0.0,0.060555328,0.0,0.0,0.0,137.0,60.166668,0.033305433,200.0
